pole_id,lat,lon,state,status,inspection_date,source,pole_type,voltage,operator,material,height,geometry,distance_m,matched,nearest_detection_id,nearest_detection_conf
OSM-11424812836,40.210228,-76.8032922,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8032922 40.210228),2145.490578580932,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424812837,40.2105569,-76.8042152,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8042152 40.2105569),2115.49980464292,False,AI_DET_pa_m_4007650_nw_18_060_20220704_39,0.086247406899929
OSM-11424812838,40.2108211,-76.805179,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.805179 40.2108211),2030.7592942629065,False,AI_DET_pa_m_4007650_nw_18_060_20220704_39,0.086247406899929
OSM-11424812839,40.2111146,-76.8061274,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8061274 40.2111146),1947.235190804824,False,AI_DET_pa_m_4007650_nw_18_060_20220704_39,0.086247406899929
OSM-11424812840,40.2114045,-76.8070156,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8070156 40.2114045),1869.1749060101236,False,AI_DET_pa_m_4007650_nw_18_060_20220704_39,0.086247406899929
OSM-11424812841,40.2117081,-76.8078924,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8078924 40.2117081),1792.3555599019949,False,AI_DET_pa_m_4007650_nw_18_060_20220704_39,0.086247406899929
OSM-11424812842,40.2120284,-76.8087562,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8087562 40.2120284),1717.027959883321,False,AI_DET_pa_m_4007650_nw_18_060_20220704_39,0.086247406899929
OSM-11424812843,40.2123655,-76.8096214,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8096214 40.2123655),1642.1434520784803,False,AI_DET_pa_m_4007650_nw_18_060_20220704_39,0.086247406899929
OSM-11424812844,40.2126947,-76.8104208,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8104208 40.2126947),1573.6377883128862,False,AI_DET_pa_m_4007650_nw_18_060_20220704_39,0.086247406899929
OSM-11424812845,40.2130396,-76.8112085,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8112085 40.2130396),1507.0143748424357,False,AI_DET_pa_m_4007650_nw_18_060_20220704_39,0.086247406899929
OSM-11424812846,40.2133923,-76.8119977,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8119977 40.2133923),1441.3660411017975,False,AI_DET_pa_m_4007650_nw_18_060_20220704_39,0.086247406899929
OSM-11424812847,40.2138041,-76.81286,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.81286 40.2138041),1371.3416714950326,False,AI_DET_pa_m_4007650_nw_18_060_20220704_39,0.086247406899929
