pole_id,lat,lon,state,status,inspection_date,source,pole_type,voltage,operator,material,height,geometry,distance_m,matched,nearest_detection_id,nearest_detection_conf
OSM-8649234939,40.3148624,-76.8766665,PA,verified,2024-01-01,OpenStreetMap,pole,,,,,POINT (-76.8766665 40.3148624),1404.174444778425,False,AI_DET_pa_m_4007642_sw_18_060_20220704_3,0.0839797332882881
OSM-8649234940,40.314848,-76.8770404,PA,verified,2024-01-01,OpenStreetMap,pole,,,wood,,POINT (-76.8770404 40.314848),1405.05722052334,False,AI_DET_pa_m_4007642_sw_18_060_20220704_3,0.0839797332882881
OSM-8649234941,40.3148258,-76.8774816,PA,verified,2024-01-01,OpenStreetMap,pole,,,wood,,POINT (-76.8774816 40.3148258),1406.44979190509,False,AI_DET_pa_m_4007642_sw_18_060_20220704_3,0.0839797332882881
OSM-8750836060,40.3149393,-76.8773514,PA,verified,2024-01-01,OpenStreetMap,pole,,,wood,,POINT (-76.8773514 40.3149393),1417.7402791706984,False,AI_DET_pa_m_4007642_sw_18_060_20220704_3,0.0839797332882881
OSM-8789675094,40.2265566,-76.930939,PA,verified,2024-01-01,OpenStreetMap,tower,,,metal,,POINT (-76.930939 40.2265566),784.6869119966175,False,AI_DET_pa_m_4007649_ne_18_060_20220510_11,0.0858941823244094
OSM-9691031359,40.2294544,-76.787627,PA,verified,2024-01-01,OpenStreetMap,portal,,,,,POINT (-76.787627 40.2294544),164.15596772867084,False,AI_DET_pa_m_4007650_ne_18_060_20220704_21,0.0858360901474952
OSM-9691031360,40.229337,-76.7884376,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7884376 40.229337),132.83222077724008,False,AI_DET_pa_m_4007650_ne_18_060_20220704_21,0.0858360901474952
OSM-9691031361,40.2292571,-76.7895708,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7895708 40.2292571),136.5348234937521,False,AI_DET_pa_m_4007650_ne_18_060_20220704_21,0.0858360901474952
OSM-9691031362,40.229208,-76.7905498,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7905498 40.229208),184.39182220457806,False,AI_DET_pa_m_4007650_ne_18_060_20220704_21,0.0858360901474952
OSM-9691031363,40.2299124,-76.7905685,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7905685 40.2299124),139.0544526632369,False,AI_DET_pa_m_4007650_ne_18_060_20220704_21,0.0858360901474952
