pole_id,lat,lon,state,status,inspection_date,source,pole_type,voltage,operator,material,height,geometry,distance_m,matched,nearest_detection_id,nearest_detection_conf
OSM-11424812864,40.2196868,-76.8235449,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8235449 40.2196868),713.5844103694255,False,AI_DET_pa_m_4007650_nw_18_060_20220704_35,0.0815037637948989
OSM-11424812865,40.2201483,-76.8243786,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8243786 40.2201483),650.4750043605205,False,AI_DET_pa_m_4007650_nw_18_060_20220704_35,0.0815037637948989
OSM-11424812866,40.2206143,-76.8252204,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8252204 40.2206143),593.0750420712853,False,AI_DET_pa_m_4007650_nw_18_060_20220704_35,0.0815037637948989
OSM-11424812867,40.221068,-76.82604,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.82604 40.221068),545.2051402814137,False,AI_DET_pa_m_4007650_nw_18_060_20220704_35,0.0815037637948989
OSM-11424812868,40.2215217,-76.8268564,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8268564 40.2215217),507.4421433169731,False,AI_DET_pa_m_4007650_nw_18_060_20220704_35,0.0815037637948989
OSM-11424812869,40.2219806,-76.8276856,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8276856 40.2219806),482.0668904563152,False,AI_DET_pa_m_4007650_nw_18_060_20220704_35,0.0815037637948989
OSM-11424812870,40.2224394,-76.8285145,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8285145 40.2224394),471.6208333481341,False,AI_DET_pa_m_4007650_nw_18_060_20220704_35,0.0815037637948989
OSM-11424812871,40.2228981,-76.8293433,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8293433 40.2228981),477.08251743290964,False,AI_DET_pa_m_4007650_nw_18_060_20220704_35,0.0815037637948989
OSM-11424812872,40.2233548,-76.8301686,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8301686 40.2233548),497.8079594788841,False,AI_DET_pa_m_4007650_nw_18_060_20220704_35,0.0815037637948989
OSM-11424812873,40.2238141,-76.8309983,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8309983 40.2238141),532.2076447343477,False,AI_DET_pa_m_4007650_nw_18_060_20220704_35,0.0815037637948989
OSM-11424812874,40.2242735,-76.8318284,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8318284 40.2242735),577.8254216112679,False,AI_DET_pa_m_4007650_nw_18_060_20220704_35,0.0815037637948989
OSM-11424812875,40.2247347,-76.8326509,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8326509 40.2247347),631.5461554576787,False,AI_DET_pa_m_4007650_nw_18_060_20220704_35,0.0815037637948989
OSM-11424812876,40.2251927,-76.8334807,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8334807 40.2251927),692.6579496321509,False,AI_DET_pa_m_4007650_nw_18_060_20220704_35,0.0815037637948989
OSM-11424812877,40.2256486,-76.8343052,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8343052 40.2256486),758.4035996001573,False,AI_DET_pa_m_4007650_nw_18_060_20220704_35,0.0815037637948989
OSM-11424812878,40.2261042,-76.8351347,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8351347 40.2261042),828.4023551355197,False,AI_DET_pa_m_4007650_nw_18_060_20220704_35,0.0815037637948989
OSM-11424812879,40.2265652,-76.8359616,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8359616 40.2265652),901.1608430661248,False,AI_DET_pa_m_4007650_nw_18_060_20220704_35,0.0815037637948989
OSM-11424812880,40.2270212,-76.8367862,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8367862 40.2270212),975.9930339461546,False,AI_DET_pa_m_4007650_nw_18_060_20220704_35,0.0815037637948989
OSM-11424812881,40.227478,-76.8376168,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8376168 40.227478),1053.1377926527546,False,AI_DET_pa_m_4007650_nw_18_060_20220704_35,0.0815037637948989
OSM-11424812882,40.2279348,-76.8384423,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8384423 40.2279348),1131.286074656897,False,AI_DET_pa_m_4007650_nw_18_060_20220704_35,0.0815037637948989
OSM-11424812883,40.2283934,-76.8392727,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8392727 40.2283934),1211.0419851038844,False,AI_DET_pa_m_4007650_nw_18_060_20220704_35,0.0815037637948989
OSM-11424812884,40.2288507,-76.8400991,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8400991 40.2288507),1291.3805856972804,False,AI_DET_pa_m_4007650_nw_18_060_20220704_35,0.0815037637948989
OSM-11424812885,40.2293092,-76.8409262,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8409262 40.2293092),1372.591374881141,False,AI_DET_pa_m_4007650_nw_18_060_20220704_35,0.0815037637948989
OSM-11424812886,40.2297684,-76.841753,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.841753 40.2297684),1454.4532645055997,False,AI_DET_pa_m_4007650_nw_18_060_20220704_35,0.0815037637948989
OSM-11424812887,40.2302294,-76.8425871,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8425871 40.2302294),1507.282199415603,False,AI_DET_pa_m_4007650_nw_18_060_20220704_28,0.0945918634533882
OSM-11424812888,40.2306845,-76.8434104,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8434104 40.2306845),1560.632342631637,False,AI_DET_pa_m_4007650_nw_18_060_20220704_28,0.0945918634533882
OSM-11424812889,40.2311433,-76.8442389,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8442389 40.2311433),1617.1823295355562,False,AI_DET_pa_m_4007650_nw_18_060_20220704_28,0.0945918634533882
OSM-11424812890,40.233481,-76.8483319,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8483319 40.233481),1616.5033590503201,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424812891,40.2339597,-76.8491339,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8491339 40.2339597),1576.2069734085424,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424812892,40.2344213,-76.84996,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.84996 40.2344213),1537.0122481728895,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424812893,40.2348157,-76.8505768,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8505768 40.2348157),1513.1902852801684,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424812894,40.2352159,-76.8512014,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8512014 40.2352159),1491.92403091765,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424812895,40.235675,-76.8518732,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8518732 40.235675),1474.235136589614,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424812896,40.2361972,-76.8526277,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8526277 40.2361972),1459.3817186845054,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424812897,40.2404953,-76.8585868,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8585868 40.2404953),1538.0691288303587,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
